index,true_label,predicted_label,confidence,predicted_proba,text
116,0,1,0.4766,0.4766,"Napoleon I. (Napoleon Bonaparte) (1769-1821), Kaiser der Franzosen: “Es gibt kein gutmütigeres, aber auch kein leichtgläubigeres Volk als das deutsche. Zwiespalt brauchte ich unter ihnen nie zu säen. Ich brauchte nur meine Netze auszuspannen, dann liefen sie wie ein scheues Wild hinein. Untereinander haben sie sich gewürgt, und sie meinten ihre Pflicht zu tun. Törichter ist kein anderes Volk auf Erden. Keine Lüge kann grob genug ersonnen werden: die Deutschen glauben sie. Um eine Parole, die man ihnen gab, verfolgten sie ihre Landsleute mit größerer Erbitterung als ihre wirklichen Feinde.” 

So freunde der sonne.....sind wir nicht selber schuld???? Ständig eine Partei gewählt zu haben die sich christlich nennt CDU-CSU oder garnicht gewählt zu haben. ....komisch das christliche feiertage abgesetzt werden....komisch das wir uns anpassen müssen...(türkisch unterricht-weihnachten nicht mehr öffentlich) und etc und etc.und jetzt diese offensichtliche Unterwanderung bzw. Invasion. .....aber die hat ja schon lange begonnen........das sind keine flüchtlinge. .das sind armeen......"
33,0,2,0.4746,0.4746,"Mich schaudert es gerade richtig. Das die demo von links grün organisiert wurde, hat der bescheuerte schmierfink vom spiegel überhaupt nicht auf dem schirm..   man ist der bedauernswert blöd..."
858,3,2,0.4739,0.4739,DEUTSCHLAND  die NEUE ZONE --Rechtsfreie Europazone--  Auf die STRASSE gegen diese PSEUDODEMOKRATIE  gegen rotrotgrüne Terroristen und Schmarotzer
1337,2,1,0.4688,0.4688,"@Karl_Lauterbach Uuuhhhh ich sehe Karl Lauterbach bald im Lockdown, im ganz strengen Lockdown. Zellnachbarn können Merkel, Wieler, Drosten, Söder &amp; Co. sein. Nichts anderes verdienen Sie, Herr Lauterbach. Sie gehören weg gesperrt, für das, was Sie zu verantworten haben."
901,2,0,0.4678,0.4678,Fuck Merkel. Ins Gefängnis mit dieser Dreckssau.
499,0,2,0.4536,0.4536,@unuffgerescht @CartmanTB2 @PAOKGATE45 @erdantu @SteveMaquis @Cobeland1 @Meryem79 @neuaubing @NektarAmbrosia1 @ApoIbne @PatronKobra @Xxmanxx40D @GGahnt @Recep32449274 @YuriSch43965199 @batitrakyakiz @ArisKallimachos @Mimoun72105885 @KeremSchamberg Wer es glaubt wird heilig.... Junge so wie du hier trollst und über moslems redest  denke ich eher du folterst sie im Keller zum Vergnügen. Du hast dich längst offenbart deine denkweise passt eher zu 1940 er DE
731,1,0,0.448,0.448,"Hier jammert der Großteil der Kommentatoren, daß der böse  (linke) Journalist den guten (grünen) Kretsche mit hartnäckigen Fragen attackiert. Potz Blitz, lauter Warmduscher oder wie? Wo sind denn die Gegner der Pädopartei, die sich darüber freuen, wenn deren Vertreter mal etwas gekitzelt werden?"
667,0,2,0.4312,0.4312,@GNNANOW @RegSprecher الرجاء استبدال الهاشتاجات العربية بالانجليزية، الهاشتاجات المتداولة و ترند في اكثر من دولة #Palestine #FreePalestine #GazaUnderAttack #IsraelExposed  #PalestineWillBeFree  #PalestineUnderAttack  #Palestineneedsourhelp #IsraelTerrorist  #PalestineWilIBeFree
119,0,2,0.4297,0.4297,Hier du dumme kleine fotze halt mal deine scheiss Klappe hast du dich mal angeguckt voll geschminkt und sagt mir was wegen Nageltante oder Wimpern mir reicht es langsam. Mit dir wegen solchen Leuten wie die werden wir eingesperrt und er wird sich so lang ziehen bis sich nicht alle impfen lassen  Und noch was dir würde es mal gut tun das die wieder auf machen wärst du mal bisschen ansehnlicher  Also fuck nicht ab es muss nicht jeder deiner beschissenen Meinung sein  Und alles für gut heißen was diese abgefuckten Politiker machen
1036,0,2,0.4282,0.4282,Die Massenmedien werden von der Nato dem verlängertem Arm der Amerikaner gelenkt!
190,1,0,0.4233,0.4233,Xerxes Azizi Das hat einer sein Wissen aus der Gosse! Solltest mal nicht die Bücher lesen von  Merkel!
565,0,1,0.418,0.418,"Bei solche Politikern und Beamten, wuenscht man sich weider einen kleinen Hitler. Der wurde mit allen abfahren. Oder gleich an die Wand stellen."
1128,1,0,0.4172,0.4172,Die CSU hat die jagt nach dem wähler eroffnet PEGIDA und die AFD bereiten kopfschmerzen dem Seehofer und wieder hat dieser alter Bayer millionen menschen als Ratten genant.
577,2,1,0.4148,0.4148,@ZDFheute Klar diese Denkweise der täter. Der staat allen vorran mit seehofer die hartz4 und Corona zuschüsse mit einmal 150€ befürworten sorgen damit für hass und gewalt. Viele sehen darin eine legitimitaton ihrer gewalt zu mehr Gerechtigkeit.   Hartz4  ist nazi denke arbeit macht Frei.
544,1,2,0.4111,0.4111,"@Karl_Lauterbach Ich finde es eine Sauerei die Kinder zu Durchseuchen! Auch das mit dem Zwang, genannt Präsenzpflicht ist 1933! Ohne Impfung sieht mein Sohn keine Schule mehr von innen! Dr.Jana Schröder ab min.4.40 gestern [@URL]"
796,3,0,0.4062,0.4062,Weg mir Merkel und Co.
